Day,Month,Year,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,Hourly Demand Met (in MW)
30,5,2023,13,31.1,22.4,60,0,188,7.4,1005.6,3,4510.79
30,5,2023,14,29.8,22,63,4.9,309,7.4,1006.2,3,4681.86
30,5,2023,15,28.4,21.9,68,0.6,325,7.4,1006.8,3,4868.14
30,5,2023,16,28.7,21.7,66,0,238,5.5,1006.5,3,4828.58
30,5,2023,17,28,21.5,68,0.5,248,5.5,1007,3,4684.56
30,5,2023,18,22,21.7,98,0,0,0,1007,3,4340.11
30,5,2023,19,26.8,21.3,72,0,271,3.7,1007.1,3,3969.82
30,5,2023,20,26.3,21.3,74,0,301,3.7,1006.8,3,3844.81
30,5,2023,21,22,21.7,98,0,0,0,1006.6,3,3822.42
30,5,2023,22,25.1,21,78,0,307,3.7,1006.6,3,3968.3
30,5,2023,23,24.3,20.8,81,0,294,3.7,1006.8,3,4051.46
31,5,2023,0,22,22,100,0,250,5.4,1006.1,3,3917.59
31,5,2023,1,24.5,20.8,80,0,289,3.7,1007.4,3,3708.6
31,5,2023,2,25.4,21.1,77,0,289,5.5,1007.8,3,3529.66
31,5,2023,3,23,22.7,98,0,230,13,1007.3,3,3362.17
31,5,2023,4,24.5,22.4,88,0,229,11.1,1007.5,3,3239.22
31,5,2023,5,25.9,22,79,0,227,11.1,1007.7,3,3151.23
31,5,2023,6,29,22.3,67,0,200,11.2,1007.1,3,3241.93
31,5,2023,7,28,21.5,68,0,221,9.3,1007.4,3,3321.45
31,5,2023,8,28.7,21.5,65,0,218,9.3,1007,3,3424.14
31,5,2023,9,30.6,23,64,0,230,14.8,1005.6,3,3725
31,5,2023,10,29.7,22.7,66,0,232,14.8,1005.6,7,4142.9
31,5,2023,11,28.8,22.3,68,0,235,13,1005.5,7,4314.97
31,5,2023,12,30,21.4,60,1.3,250,33.5,1006.9,7,4344.65
31,5,2023,13,27,21.5,72,0,244,11.1,1006,3,4159.42
31,5,2023,14,26.1,21.1,74,0,251,9.3,1006.6,3,4327.05
31,5,2023,15,23.8,21.7,88,0,0,0,1007.5,3,4409.32
31,5,2023,16,23.5,21.6,89,0,8,1.8,1007.6,2,4383.46
31,5,2023,17,23.1,21.4,90,0,8,1.8,1007.7,2,4170.62
31,5,2023,18,23.4,22.2,93,0,0,0,1008.4,2,3983.46
31,5,2023,19,22.5,21.1,92,0,19,3.7,1007.4,2,3929.92
31,5,2023,20,22.3,20.9,92,0,25,3.7,1006.9,2,3800.59
31,5,2023,21,22.8,22,95,0,0,0,1006.1,2,3639.95
31,5,2023,22,22.3,21.6,96,0,337,0,1006.4,2,3693.22
31,5,2023,23,21.9,21.4,97,0,304,0,1006.8,2,3732.32
1,6,2023,0,21.6,21.3,98,0,0,0,1007.3,2,3617.51
1,6,2023,1,22.5,21.1,92,0,317,1.8,1007.3,2,3426.24
1,6,2023,2,23.5,21.4,88,0,332,3.7,1007.5,2,3268.98
1,6,2023,3,24.6,21.3,82,0,250,7.6,1007.7,3,3123.63
1,6,2023,4,26.3,21.3,74,0,247,7.4,1007.6,2,3041.2
1,6,2023,5,27.9,21.2,67,0,241,7.4,1007.5,2,3043.7
1,6,2023,6,25,20.5,76,0,90,7.6,1006.7,2,3141.25
1,6,2023,7,30.5,21,57,0,218,7.4,1006.7,2,3203.43
1,6,2023,8,31.4,21,54,0,201,7.4,1006,3,3369.79
1,6,2023,9,31.4,20.7,53,0,270,7.6,1005.2,3,3709.5
1,6,2023,10,30.4,20.6,56,0,121,7.4,1004.5,3,3997.87
1,6,2023,11,30.4,20.9,57,0,195,7.4,1004.2,3,4015.33
1,6,2023,12,30.3,20.8,57,0,267,7.4,1003.8,3,3997.63
1,6,2023,13,29.3,20.7,60,0,277,7.4,1004.2,7,3917.43
1,6,2023,14,28.2,20.7,64,0,285,9.3,1004.5,7,4134.04
1,6,2023,15,27.4,23,77,0,0,0,1005.4,8,4250.38
1,6,2023,16,26.6,22.4,78,0,293,0,1005.5,2,4245.53
1,6,2023,17,25.9,22,79,0,347,1.8,1005.6,2,4314.26
1,6,2023,18,25.4,20.9,76,0,0,0,1005.1,2,4150.82
1,6,2023,19,24.7,21.2,81,0,335,3.7,1005.2,2,4073.16
1,6,2023,20,24.2,21.1,83,0,324,3.7,1004.7,2,3960.49
1,6,2023,21,24.2,20.1,78,0,0,0,1003.7,2,3764.41
1,6,2023,22,23.7,20.2,81,0.9,264,1.8,1004.1,2,3802.19
1,6,2023,23,23.2,20.3,84,0,264,1.8,1004.5,2,3826.52
2,6,2023,0,22.4,20.1,87,0,0,0,1005.5,2,3681.4
2,6,2023,1,23.6,20.3,82,0,271,5.5,1005.3,3,3482.84
2,6,2023,2,24.4,20.3,78,0,276,5.5,1005.7,3,3291.98
2,6,2023,3,26.4,19.5,66,0,340,5.4,1006.9,3,3141.35
2,6,2023,4,27.7,19.5,61,0,317,7.4,1006.8,2,3052.23
2,6,2023,5,29,19.6,57,0,293,7.4,1006.7,2,3071.6
2,6,2023,6,31.6,18.6,46,0,270,3.6,1007,2,3161.5
2,6,2023,7,30.9,19.3,50,0,278,11.1,1005.9,2,3266.21
2,6,2023,8,31.4,19.4,49,0,282,11.1,1005.3,2,3223.6
2,6,2023,9,32,19.3,47,0,284,11.1,1004.7,2,3776.21
2,6,2023,10,31.8,19.8,49,0,285,11.1,1004.1,2,4215.38
2,6,2023,11,31.6,19.9,50,0,286,11.1,1003.6,2,4369.6
2,6,2023,12,32.6,20.4,52,0,270,11.2,1003.5,2,4429.73
2,6,2023,13,30.3,20.5,56,0,290,7.4,1003.5,2,4239.05
2,6,2023,14,29.2,20.4,59,0,292,5.5,1004,2,4392.28
2,6,2023,15,30.2,22.4,63,0,0,0,1003.8,2,4548.14
2,6,2023,16,29.2,22.2,66,0,315,0,1004.1,2,4578.62
2,6,2023,17,28.2,21.7,68,0,330,1.8,1004.4,2,4545.72
2,6,2023,18,28.6,21.9,67,0,0,0,1004.7,2,4352.49
2,6,2023,19,26.5,21.5,74,0,325,1.8,1004.5,2,4286.59
2,6,2023,20,25.9,21.1,75,0,317,1.8,1004.3,2,4206.97
2,6,2023,21,27.2,21.3,70,0,0,0,1003.9,2,4072.16
2,6,2023,22,26.1,21.1,74,0,293,1.8,1004.4,2,4231.06
2,6,2023,23,25.3,21,77,0,281,1.8,1004.7,2,4366.03
3,6,2023,0,23.8,20.1,80,0,0,0,1004.4,2,4247.9
3,6,2023,1,25.5,20.5,74,0,284,1.8,1005.6,2,4005.93
3,6,2023,2,26.5,20.4,69,0,291,3.7,1006.1,2,3788.15
3,6,2023,3,27.4,20.7,67,0,0,0,1006.3,1,3609.29
3,6,2023,4,29.2,20.1,58,0,281,1.8,1006.2,1,3480.57
3,6,2023,5,31,19.4,50,0,281,5.5,1006.2,1,3380.88
3,6,2023,6,33,21.5,51,0,230,13,1006.3,1,3393.48
3,6,2023,7,33.5,18.1,40,0,284,9.3,1005.6,1,3436.33
3,6,2023,8,34.2,17.9,38,0,287,9.3,1005,1,3455.83
3,6,2023,9,34.4,22.1,49,0,250,13,1004.9,2,3691.94
3,6,2023,10,34.2,22,49,0,256,11.1,1004.4,1,4100
3,6,2023,11,34,21.8,49,0,265,11.1,1003.8,1,4249.17
3,6,2023,12,35.8,18.4,36,0,270,9.4,1003.3,1,4362.92
3,6,2023,13,32.5,21.4,52,0,284,7.4,1003.7,1,4298.08
3,6,2023,14,31.2,21.4,56,0,290,3.7,1004.2,1,4484.9
3,6,2023,15,30.8,19.8,52,0,0,0,1003.7,1,4610.3
3,6,2023,16,29.8,20.1,56,0,317,0,1004.1,1,4574.28
3,6,2023,17,28.9,20.4,60,0,316,0,1004.5,1,4503.36
3,6,2023,18,28.2,20.7,64,0,0,0,1004.4,1,4332.78
3,6,2023,19,27.4,20.7,67,0,316,1.8,1004.7,1,4267.25
3,6,2023,20,26.9,20.7,69,0,314,0,1004.5,1,4239.26
3,6,2023,21,26.4,20.9,72,0,0,0,1004,1,4236.33
3,6,2023,22,26,21,74,0,304,0,1004.3,1,4459.76
3,6,2023,23,25.6,20.8,75,0,279,1.8,1004.6,1,4662.25
4,6,2023,0,27.2,21.3,70,0,250,14.8,1005.9,1,4576.12
4,6,2023,1,26.3,20.6,71,0,284,3.7,1005.5,1,4340.99
4,6,2023,2,27.5,20.6,66,0,286,5.5,1006,1,4120.66
4,6,2023,3,25.4,23.1,87,0,270,5.4,1006,2,3905.21
4,6,2023,4,27.5,22.5,74,0,264,5.5,1006,3,3752.9
4,6,2023,5,29.5,21.7,63,0,257,7.4,1005.9,3,3641.15
4,6,2023,6,31.8,24.7,66,0,70,5.4,1005.5,3,3528.58
4,6,2023,7,32.6,20.8,50,0,263,9.3,1005.4,2,3436.72
4,6,2023,8,33.5,20.3,46,0,274,9.3,1004.9,2,3363.11
4,6,2023,9,32.6,24.9,64,0,0,0,1003.9,2,3491.26
4,6,2023,10,32.7,24.2,61,0,290,3.7,1003.5,4,3774.37
4,6,2023,11,32.7,23.6,59,0,290,5.5,1003,4,3998.85
4,6,2023,12,30.8,24.2,68,0,230,11.2,1002.5,4,4121.42
4,6,2023,13,31.6,22.6,59,0,284,7.4,1003,3,4002.11
4,6,2023,14,30.4,22.3,62,0,275,5.5,1003.4,3,4150.31
4,6,2023,15,30,23.2,67,0,230,7.6,1003.8,3,4253.24
4,6,2023,16,29.3,23,69,0,236,5.5,1003.9,2,4207.5
4,6,2023,17,28.7,22.7,70,0,247,5.5,1004,2,4145.87
4,6,2023,18,27.8,23.4,77,0,250,5.4,1003.9,2,4117.23
4,6,2023,19,27.5,22.2,73,0,268,3.7,1003.8,2,4160.91
4,6,2023,20,27,22.2,75,0,270,3.7,1003.5,2,4251.33
4,6,2023,21,25.8,22.5,82,0,230,9.4,1002.1,2,4361.89
4,6,2023,22,26.2,21.8,77,0,270,3.7,1003.4,2,4633.85
4,6,2023,23,25.8,21.7,78,0,268,3.7,1003.5,2,4826.83
5,6,2023,0,25.8,22.1,80,0,230,7.6,1002.9,2,4685.62
5,6,2023,1,26.4,21.6,75,0,271,5.5,1004.1,2,4398.39
5,6,2023,2,27.4,21.7,71,0,273,7.4,1004.5,2,4138.72
5,6,2023,3,29.8,23,67,0,250,14.8,1004.5,1,3910.35
5,6,2023,4,31.5,22.8,60,0,258,14.8,1004.4,1,3741.65
5,6,2023,5,33.2,22.3,53,0,267,13,1004.4,1,3632
5,6,2023,6,34.6,22.3,49,0,250,14.8,1004.2,1,3599.27
5,6,2023,7,35.5,21.4,44,0,281,13,1003.8,1,3661.85
5,6,2023,8,36,21.1,42,0,284,13,1003.2,2,3793.15
5,6,2023,9,37,22,42,0,250,13,1002,2,4169.56
5,6,2023,10,36.4,21.4,42,0,258,13,1001.8,2,4642.62
5,6,2023,11,35.7,21.2,43,0,269,13,1001.5,2,4836.38
5,6,2023,12,37.2,21.4,40,0,250,7.6,1000.5,2,4965.83
5,6,2023,13,33.7,21.2,48,0,284,9.3,1001.9,2,4930.02
5,6,2023,14,32.3,21.2,52,0,283,7.4,1002.4,2,5184.71
5,6,2023,15,31.6,23.4,62,0,0,0,1002,2,5320.41
5,6,2023,16,30.6,23,64,0,290,0,1002.5,1,5303.13
5,6,2023,17,29.5,22.7,67,0,305,0,1002.9,1,5116.83
5,6,2023,18,29.6,23.8,71,0,50,3.6,1002.9,1,4837.57
5,6,2023,19,28,22,70,0,309,1.8,1003.2,1,4702.55
5,6,2023,20,27.5,22,72,0,289,1.8,1003,1,4722.15
5,6,2023,21,26.2,23.1,83,0,140,7.6,1002.9,1,4838.03
5,6,2023,22,25.9,22.8,83,0,142,5.5,1003.1,3,5269.99
5,6,2023,23,25.6,22.5,83,0,146,3.7,1003.3,3,5469.6
6,6,2023,0,24.4,22.7,90,0,0,0,1003.6,2,5215.35
6,6,2023,1,26.6,21.8,75,0,229,1.8,1003.9,2,4739.06
6,6,2023,2,27.8,21.8,70,0,258,3.7,1004.3,2,4401.56
6,6,2023,3,28.8,21.1,63,0,270,5.4,1004.9,1,4140.08
6,6,2023,4,30.9,20.5,54,0,271,5.5,1004.7,1,3971.25
6,6,2023,5,33.1,20.3,47,0,272,7.4,1004.4,1,3832.05
6,6,2023,6,34.8,21.5,46,0,270,11.2,1003.9,1,3749.17
6,6,2023,7,36,19,37,0,283,9.3,1003.5,1,3769.31
6,6,2023,8,36.7,18.8,35,0,289,9.3,1002.9,1,3855.66
6,6,2023,9,37.8,21,38,0,270,11.2,1001.8,2,4220.23
6,6,2023,10,37.2,20.9,39,0,275,11.1,1001.5,3,4728.69
6,6,2023,11,36.6,20.4,39,0,281,11.1,1001.1,3,4946.46
6,6,2023,12,36.8,24,48,0,320,7.6,999.6,2,5100.78
6,6,2023,13,34.3,20.3,44,0,296,9.3,1001.2,2,5061.64
6,6,2023,14,32.6,20.5,49,0,309,5.5,1001.6,2,5338.73
6,6,2023,15,33.2,23.2,56,0,250,14.8,1001.3,1,5477.95
6,6,2023,16,32,22.7,58,0,253,11.1,1001.7,3,5433.44
6,6,2023,17,30.9,22.2,60,0,259,9.3,1002.2,3,5308.66
6,6,2023,18,31.4,22.1,58,0,230,14.8,1002.7,3,4981.37
6,6,2023,19,29.1,21.6,64,0,283,3.7,1002.4,2,4797.01
6,6,2023,20,28.5,21.5,66,0,284,3.7,1002.3,2,4680.29
6,6,2023,21,29,21,62,0,0,0,1001.7,2,4745.26
6,6,2023,22,28.3,20.8,64,0,281,1.8,1002.1,3,5085.9
6,6,2023,23,27.5,20.8,67,0,281,1.8,1002.6,2,5356.29
7,6,2023,0,25.6,21.5,78,0,230,7.6,1002.7,2,5198.81
7,6,2023,1,28.1,20.4,63,0,280,3.7,1003.4,2,4880.91
7,6,2023,2,29.3,20.2,58,0,279,5.5,1003.7,2,4587.58
7,6,2023,3,29.2,19.8,57,0,250,11.2,1004.2,2,4326.48
7,6,2023,4,31.2,19.5,50,0,255,11.1,1004.1,1,4120.34
7,6,2023,5,33.2,19.3,44,0,263,9.3,1003.9,1,3955.9
7,6,2023,6,35,20.2,42,0,290,9.4,1003.6,1,3827.77
7,6,2023,7,36.1,18.7,36,0,280,11.1,1003.2,1,3819.58
7,6,2023,8,37.1,18.2,33,0,286,13,1002.6,2,3915.05
7,6,2023,9,37.6,17.6,31,0,250,14.8,1002.5,2,4273.73
7,6,2023,10,37.3,17.8,32,0,259,13,1001.9,1,4785.09
7,6,2023,11,36.9,18,33,0,272,13,1001.3,1,4989.72
7,6,2023,12,37.8,20.2,36,0,250,5.4,1000,1,5129.5
7,6,2023,13,35.1,18.7,38,0,291,9.3,1001.1,1,5052.56
7,6,2023,14,33.5,19.2,43,0,294,5.5,1001.6,1,5319.93
7,6,2023,15,33,21.2,50,0,250,3.6,1000.7,1,5552.21
7,6,2023,16,31.1,20.1,52,0,322,1.8,1002.3,1,5506.42
7,6,2023,17,30.2,20.5,56,0,338,1.8,1002.6,1,5349.52
7,6,2023,18,30,21.4,60,0,270,7.6,1001.9,1,5033.59
7,6,2023,19,28.8,20.5,61,0,338,1.8,1002.7,1,4872.69
7,6,2023,20,28.3,20.6,63,0,320,1.8,1002.6,1,4894.56
7,6,2023,21,27,21.3,71,0,0,0,1001.9,1,4980.85
7,6,2023,22,27.8,21.1,67,0,291,1.8,1002.1,1,5392.83
7,6,2023,23,27.2,21,69,0,287,1.8,1002.5,1,5695.31
8,6,2023,0,25,20.5,76,0,0,0,1003.1,1,5546.14
8,6,2023,1,27.8,20.4,64,0,287,3.7,1003.3,1,5195.52
8,6,2023,2,29.2,20.1,58,0,290,5.5,1003.7,1,4866.69
8,6,2023,3,31.8,19.4,48,0,270,3.6,1004.2,1,4578.88
8,6,2023,4,33.5,18.8,42,0,276,5.5,1004,1,4342.24
8,6,2023,5,35.2,18.3,37,0,280,7.4,1003.8,1,4124
8,6,2023,6,37.2,19.6,36,0,70,3.6,1003.1,1,3964.47
8,6,2023,7,37.6,17.6,31,0,291,11.1,1002.9,1,3960.12
8,6,2023,8,38.3,17.7,30,0,297,13,1002.2,1,4023.54
8,6,2023,9,38.6,21.3,37,0,270,14.8,1001,1,4415.35
8,6,2023,10,38.2,20.5,36,0,277,14.8,1000.5,1,4909.76
8,6,2023,11,37.7,20.5,37,0,286,13,1000.1,1,5157.93
8,6,2023,12,38.8,20.6,35,0,250,11.2,998.1,1,5333.78
8,6,2023,13,35.8,20.1,40,0,298,9.3,1000,1,5309.13
8,6,2023,14,34.3,20.3,44,0,297,7.4,1000.4,1,5718.25
8,6,2023,15,33.4,20.9,48,0,270,3.6,999.6,1,5944.16
8,6,2023,16,32.3,20.9,51,0,280,3.7,1000,1,5892.76
8,6,2023,17,31.3,20.9,54,0,293,3.7,1000.3,1,5659.68
8,6,2023,18,30,20.8,58,0,0,0,1000.1,1,5236.88
8,6,2023,19,29.7,20.8,59,0,300,3.7,1000.5,1,5051.77
8,6,2023,20,29.3,20.7,60,0,284,1.8,1000.3,1,5002.68
8,6,2023,21,28.2,20.7,64,0,250,9.4,999.7,1,5084.16
8,6,2023,22,27.8,20.6,65,0,252,7.4,999.9,3,5543.63
8,6,2023,23,27.4,20.2,65,0,254,7.4,1000.2,3,5884.18
9,6,2023,0,28.8,21.3,64,0,250,7.6,1000.8,2,5756.6
9,6,2023,1,28.4,19.9,60,0,261,7.4,1000.7,2,5460.52
9,6,2023,2,29.8,19.8,55,0,265,9.3,1001,2,5080.26
9,6,2023,3,31.6,22.6,59,0,290,11.2,1000.9,2,4830.35
9,6,2023,4,33.3,22.1,52,0,284,13,1000.7,2,4591.8
9,6,2023,5,35.1,21.4,45,0,279,13,1000.5,2,4372.97
9,6,2023,6,36.4,23.6,48,0,250,11.2,999.8,2,4177.24
9,6,2023,7,37.7,20.1,36,0,280,14.8,999.5,2,4152.43
9,6,2023,8,38.6,19.5,33,0,286,14.8,998.7,2,4282.32
9,6,2023,9,40,19.7,31,0,270,11.2,997.2,2,4667.15
9,6,2023,10,39.7,19.9,32,0,278,11.1,996.7,2,5258.08
9,6,2023,11,39.4,19.7,32,0,287,13,996.3,2,5543.16
9,6,2023,12,39.8,20.5,33,0,250,13,995.1,2,5722.85
9,6,2023,13,37.4,19.8,36,0,296,9.3,996.2,2,5779.3
9,6,2023,14,35.7,20.8,42,0,294,5.5,996.6,2,6173.85
9,6,2023,15,32.2,20.1,49,0,250,22.3,997.2,2,6429.1
9,6,2023,16,31.7,20.3,51,0,252,16.7,997.4,3,6319.15
9,6,2023,17,31.1,20.7,54,0,257,13,997.6,2,5958.05
9,6,2023,18,31.4,18.7,47,0,250,16.6,997.3,2,5505.21
9,6,2023,19,30.2,21,58,0,266,7.4,997.7,2,5215.27
9,6,2023,20,29.8,20.9,59,0,263,5.5,997.5,2,5177.08
9,6,2023,21,30.2,18.3,49,0,250,13,997.2,2,5252.65
9,6,2023,22,29.8,18.6,51,0,252,11.1,997.5,2,5671.61
9,6,2023,23,29.3,19,54,0,255,11.1,997.8,2,6002.21
10,6,2023,0,27.8,20.9,66,0,250,7.6,997.7,2,5900.28
10,6,2023,1,30.1,19.8,54,0,262,9.3,998.5,2,5613.28
10,6,2023,2,31.3,20,51,0,265,11.1,998.9,2,5317.69
10,6,2023,3,32.6,20.8,50,0,250,14.8,999.3,2,5003.68
10,6,2023,4,34.1,20.8,46,0,271,13,999.1,2,4755.9
10,6,2023,5,35.7,20.8,42,0,274,13,998.9,1,4506.15
10,6,2023,6,38.4,23.2,42,0,250,16.6,999.2,1,4302.9
10,6,2023,7,38.2,20.5,36,0,280,16.7,998.1,2,4205.43
10,6,2023,8,39,20.3,34,0,284,16.7,997.4,2,4166.5
10,6,2023,9,40.8,22.3,35,0,250,14.8,995.9,2,4394.76
10,6,2023,10,40.2,22.3,36,0,258,14.8,995.7,3,4929.57
10,6,2023,11,39.6,21.8,36,0,269,14.8,995.5,3,5327.49
10,6,2023,12,39,22.1,38,0,250,14.8,994.3,3,5580.5
10,6,2023,13,37.4,21.5,40,0,280,11.1,995.8,2,5746.67
10,6,2023,14,35.9,21.7,44,0,276,7.4,996.3,2,6112.12
10,6,2023,15,34.7,21.4,46,0,0,0,996.1,2,6267.07
10,6,2023,16,33.4,22.5,53,0,253,5.5,996.9,2,6095.92
10,6,2023,17,32.7,22.5,55,0,265,3.7,997.2,2,5593.55
10,6,2023,18,32.5,20.7,50,0,0,0,997.6,2,5175.79
10,6,2023,19,31.5,22.2,58,0,271,3.7,997.4,2,4968.9
10,6,2023,20,31.2,22,58,0,260,3.7,997.2,2,5004.32
10,6,2023,21,30.6,20.5,55,0,290,14.8,996.8,2,5184.21
10,6,2023,22,30.9,20.5,54,0,258,5.5,997,3,5680.67
10,6,2023,23,30.4,20.6,56,0,259,5.5,997.4,2,6016.29
11,6,2023,0,28.2,22.2,70,0,0,0,998,2,5899.99
11,6,2023,1,30.8,20.7,55,0,265,7.4,998.3,2,5571.23
11,6,2023,2,31.8,20.7,52,0,268,9.3,998.7,2,5177.27
11,6,2023,3,29.2,22.4,67,0,270,16.6,999.9,2,4933.36
11,6,2023,4,33.3,21.8,51,0,272,14.8,999.2,2,4724.87
11,6,2023,5,34.9,21.6,46,0,274,14.8,998.9,2,4481.49
11,6,2023,6,35.2,22.5,48,0,250,16.6,999.4,2,4188.96
11,6,2023,7,37.5,21.6,40,0,280,18.5,997.9,2,4037.11
11,6,2023,8,38.5,21.2,37,0,285,18.5,997.1,2,3937.19
11,6,2023,9,38,21.2,38,0,250,16.6,997.2,2,4026
11,6,2023,10,38.2,21.8,39,0,284,16.7,996.2,2,4339.86
11,6,2023,11,38.2,21.4,38,0,288,16.7,995.6,2,4601.86
11,6,2023,12,38,22.1,40,0,250,11.2,995.4,2,4806.67
11,6,2023,13,37.1,21.7,41,0,289,13,995.5,2,4900.22
11,6,2023,14,36,21.8,44,0,285,9.3,995.9,2,5298.95
11,6,2023,15,34,21.8,49,0,250,3.6,996.6,2,5552.96
11,6,2023,16,33.7,22.5,52,0,257,5.5,997,1,5465.14
11,6,2023,17,33,22.8,55,0,273,5.5,997.3,1,5215.4
11,6,2023,18,31.2,22.5,60,0,0,0,998,1,4851.12
11,6,2023,19,31.8,22.5,58,0,279,3.7,997.4,1,4720.01
11,6,2023,20,31.3,22.3,59,0,268,3.7,997.2,1,4889.82
11,6,2023,21,30,22.4,64,0,0,0,997,1,5221.06
11,6,2023,22,30.1,21.8,61,0,272,3.7,997.6,1,5764.81
11,6,2023,23,29.7,21.6,62,0,271,5.5,997.9,1,6147.95
12,6,2023,0,29.6,22.8,67,0,270,3.6,997.9,1,6067.22
12,6,2023,1,30.3,21.9,61,0,268,7.4,998.6,1,5749.01
12,6,2023,2,31.4,21.9,57,0,267,9.3,999,1,5445.94
12,6,2023,3,33.6,23,54,0,340,11.2,998.6,1,5153.23
12,6,2023,4,33.8,22.6,52,0,273,14.8,999.2,1,4915.51
12,6,2023,5,35.3,22.3,47,0,273,16.7,999,1,4646.52
12,6,2023,6,37,24.2,48,0,250,22.3,997.9,1,4415.01
12,6,2023,7,37.7,21.8,40,0,280,18.5,998,1,4340.09
12,6,2023,8,38.7,21.4,37,0,286,20.4,997.1,2,4315.98
12,6,2023,9,39.6,24.3,42,0,290,18.4,996.1,2,4709.05
12,6,2023,10,39.6,23.5,40,0,291,18.5,995.7,2,5195.34
12,6,2023,11,39.5,23,39,0,291,16.7,995.2,2,5620.02
12,6,2023,12,39.2,23.1,40,0,250,14.8,994.3,2,5885.32
12,6,2023,13,38.3,22.3,40,0,292,13,995.3,2,6033.41
12,6,2023,14,37.2,22.5,43,0,293,9.3,995.9,2,6431.13
12,6,2023,15,36.4,25,52,0,0,0,996.4,1,6653.77
12,6,2023,16,35.2,22.9,49,0,293,3.7,996.9,1,6534.73
12,6,2023,17,34.4,22.8,51,0,292,3.7,997.3,1,6253.15
12,6,2023,18,33.8,25.2,61,0,0,0,997.7,1,5731.7
12,6,2023,19,33.1,22.6,54,0,282,3.7,997.6,1,5567.92
12,6,2023,20,32.6,22.4,55,0,273,5.5,997.6,1,5671.96
12,6,2023,21,31.4,24.5,67,0,0,0,997.3,1,6006.5
12,6,2023,22,31.1,24,66,0,269,1.8,997.6,1,6556.01
12,6,2023,23,30.8,23.5,65,0,269,3.7,997.9,1,6767.97
13,6,2023,0,30.8,24.5,69,0,250,7.6,997.9,1,6565.63
13,6,2023,1,31.4,22.7,60,0,269,11.1,998.7,1,6325.13
13,6,2023,2,32.4,22.5,56,0,269,14.8,999.3,1,6006.81
13,6,2023,3,33.8,23.2,54,0,250,18.4,998.9,1,5692.8
13,6,2023,4,35.3,23,49,0,257,20.4,998.7,1,5447.23
13,6,2023,5,36.8,22.9,45,0,263,24.1,998.6,1,5142.66
13,6,2023,6,39.4,24.1,42,0,290,33.5,997.8,1,4832.71
13,6,2023,7,39.1,22.6,39,0,274,25.9,997.6,1,4772.52
13,6,2023,8,39.9,22,36,0,282,25.9,996.8,1,4795.32
13,6,2023,9,41.2,23.6,37,0,250,27.7,995.9,2,5097.27
13,6,2023,10,41,23,36,0,258,25.9,995.3,1,5630.91
13,6,2023,11,40.8,22.3,35,0,269,22.2,994.8,1,5928
13,6,2023,12,41.4,24.7,39,0,250,14.8,993.4,1,6253.88
13,6,2023,13,39.4,21.6,36,0,285,14.8,994.7,1,6271.22
13,6,2023,14,38.3,21.9,39,0,284,11.1,995.1,1,6813.32
13,6,2023,15,37.2,23.3,45,0,250,11.2,994.6,1,7029.29
13,6,2023,16,36.3,22.8,46,0,253,9.3,995.2,1,6831.88
13,6,2023,17,35.3,22.6,48,0,257,9.3,995.9,1,6463.98
13,6,2023,18,35.6,22.6,47,0,270,9.4,997,1,5946.51
13,6,2023,19,34,22.1,50,0,263,9.3,996.6,1,5711.54
13,6,2023,20,33.5,22,51,0,262,9.3,996.7,1,5831.49
13,6,2023,21,33.4,22.2,52,0,250,7.6,996.8,1,6107.56
13,6,2023,22,33.4,21.6,50,0,264,13,997.2,2,6677.76
13,6,2023,23,32.9,21.7,52,0,264,14.8,997.5,2,6927.54
14,6,2023,0,30.6,21.1,57,0,250,11.2,998.1,2,6752.97
14,6,2023,1,32.7,21.6,52,0,264,18.5,998.4,1,6415.3
14,6,2023,2,33.2,21.7,51,0,264,22.2,998.9,1,6065.99
14,6,2023,3,34,23.4,54,0,250,27.7,1000.2,1,5696.14
14,6,2023,4,35.5,23.2,49,0,258,27.8,999.9,1,5429.12
14,6,2023,5,37,23.1,45,0,266,29.6,999.6,1,5115.14
14,6,2023,6,38.2,25.3,48,0,250,24.1,998,1,4819.4
14,6,2023,7,39,22.5,39,0,279,27.8,998.7,1,4724.53
14,6,2023,8,39.5,22.1,37,0,285,25.9,998,1,4789.94
14,6,2023,9,40.2,25.2,43,0,250,20.5,996.9,2,5132.15
14,6,2023,10,39.8,24.5,42,0,258,20.4,996.3,3,5759
14,6,2023,11,39.4,24.1,42,0,268,18.5,995.8,3,6061.72
14,6,2023,12,40,26.2,46,0,250,18.4,994.8,2,6337.21
14,6,2023,13,38,23.3,43,0,280,14.8,995.8,2,6541.7
14,6,2023,14,37,23.1,45,0,279,11.1,996.5,2,6933.15
14,6,2023,15,37.2,25.4,51,0,340,7.6,996.7,2,7113.72
14,6,2023,16,36.3,24.9,52,0,328,7.4,997.1,3,7002.64
14,6,2023,17,35.4,24.4,53,0,309,7.4,997.5,3,6580.16
14,6,2023,18,36,24.6,52,0,0,0,998.7,3,6033.84
14,6,2023,19,33.9,23.6,55,0,277,7.4,997.9,3,5769.01
14,6,2023,20,33.3,23.3,56,0,272,7.4,997.8,3,5788.45
14,6,2023,21,32.8,24,60,0,250,7.6,997.8,3,5843.32
14,6,2023,22,32.5,23.5,59,0,255,9.3,998.1,3,6227.18
14,6,2023,23,32.2,23.2,59,0,258,11.1,998.3,3,6546.95
